[2025-01-18T16:03:49.047Z] The trainer for horse IS2017281818 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T16:03:50.831Z] The trainer for horse IS2019284981 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:03:52.615Z] The trainer for horse IS2019284981 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:03:54.968Z] The trainer for horse IS2017180693 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Ævar Örn Guðjónsson exists. 
[2025-01-18T16:04:02.563Z] The trainer for horse IS2017180693 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:04:09.726Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-18T16:04:12.458Z] The trainer for horse IS2017156296 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:04:14.284Z] The trainer for horse IS2017156296 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Eyrún Ýr Pálsdóttir exists. 
[2025-01-18T16:04:16.104Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T16:04:18.382Z] The trainer for horse IS2017156296 for show Vorsýning Hólum í Hjaltadal, dagana 2. til 4. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T16:04:20.192Z] The trainer for horse IS2017156296 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T16:04:22.476Z] The trainer for horse IS2018101486 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Ólöf Rún Guðmundsdóttir exists. 
[2025-01-18T16:04:24.787Z] The trainer for horse IS2018101486 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:04:26.614Z] The trainer for horse IS2018101486 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:04:41.339Z] The trainer for horse IS2017287547 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:04:47.238Z] The trainer for horse IS2018182122 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:04:55.490Z] The trainer for horse IS2019164227 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:04:57.771Z] The trainer for horse IS2019164227 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:05:00.094Z] The trainer for horse IS2018156285 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:05:06.110Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:05:08.573Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 1. til 3. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T16:05:11.092Z] The trainer for horse IS2018156285 for show Vorsýning Hólum í Hjaltadal, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T16:05:12.950Z] The trainer for horse IS2018156285 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T16:05:23.171Z] The trainer for horse IS2016235536 for show Vorsýning Gaddstaðaflötum, dagana 12. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:05:28.734Z] The trainer for horse IS2016235536 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:05:37.295Z] The trainer for horse IS2019281514 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:05:39.775Z] The trainer for horse IS2017188804 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:05:42.196Z] The trainer for horse IS2017188804 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:05:44.171Z] The trainer for horse IS2017188804 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:05:46.178Z] The trainer for horse IS2017188804 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Árni Björn Pálsson exists. 
[2025-01-18T16:05:47.983Z] The trainer for horse IS2017282799 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:05:54.590Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:05:57.376Z] The trainer for horse IS2018281901 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:05:59.211Z] The trainer for horse IS2018281901 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:06:02.112Z] The trainer for horse IS2018281901 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 13. til 18 júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:06:04.145Z] The trainer for horse IS2018281901 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:06:07.083Z] The trainer for horse IS2018281901 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Eva Dyröy exists. 
[2025-01-18T16:06:08.976Z] The trainer for horse IS2019155052 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:06:11.242Z] The trainer for horse IS2019155052 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Viðar Ingólfsson exists. 
[2025-01-18T16:06:14.437Z] The trainer for horse IS2019155052 for show Vorsýning Hólum í Hjaltadal, dagana 21. til 22. júní. doesn't exist, please verify. Also Rider Tryggvi Björnsson exists. 
[2025-01-18T16:06:15.923Z] The trainer for horse IS2019102006 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Daníel Ingi Larsen exists. 
[2025-01-18T16:06:17.810Z] The trainer for horse IS2019102006 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:20.649Z] The trainer for horse IS2019102006 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:23.261Z] The trainer for horse IS2020284872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:06:25.928Z] The trainer for horse IS2020284872 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:06:28.295Z] The trainer for horse IS2019280611 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T16:06:30.632Z] The trainer for horse IS2019280611 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T16:06:32.331Z] The trainer for horse IS2019280611 for show Vorsýning Rangárbökkum, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T16:06:34.015Z] The trainer for horse IS2019280611 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Vignir Siggeirsson exists. 
[2025-01-18T16:06:40.971Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:43.830Z] The trainer for horse IS2017255054 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 12. til 16. ágúst. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:45.544Z] The trainer for horse IS2017255054 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:47.859Z] The trainer for horse IS2017255054 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:49.548Z] The trainer for horse IS2017255054 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:51.764Z] The trainer for horse IS2017255054 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:06:53.975Z] The trainer for horse IS2019184938 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:06:55.681Z] The trainer for horse IS2019184938 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:06:57.812Z] The trainer for horse IS2019184938 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:06:59.886Z] The trainer for horse IS2019184938 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:07:01.709Z] The trainer for horse IS2018288464 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:07:06.144Z] The trainer for horse IS2018288464 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T16:07:19.344Z] The trainer for horse IS2018285020 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Sara Ástþórsdóttir exists. 
[2025-01-18T16:07:29.849Z] The trainer for horse IS2019281512 for show Vorsýning Gaddstaðaflötum, dagana 5. til 9. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:07:32.314Z] The trainer for horse IS2019184872 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jakob Svavar Sigurðsson exists. 
[2025-01-18T16:07:35.294Z] The trainer for horse IS2018187142 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:07:37.187Z] The trainer for horse IS2018187142 for show Vorsýning Gaddstaðaflötum, dagana 19. til 23. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:07:39.002Z] The trainer for horse IS2019265509 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:07:40.810Z] The trainer for horse IS2019265509 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:07:43.146Z] The trainer for horse IS2018284744 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T16:07:47.241Z] The trainer for horse IS2018284744 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T16:07:49.222Z] The trainer for horse IS2018284744 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T16:07:51.598Z] The trainer for horse IS2018286587 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:07:53.433Z] The trainer for horse IS2018286587 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:07:55.986Z] The trainer for horse IS2018286587 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:07:57.940Z] The trainer for horse IS2019280711 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T16:07:59.805Z] The trainer for horse IS2019280711 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T16:08:01.826Z] The trainer for horse IS2019280711 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T16:08:04.150Z] The trainer for horse IS2017137486 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:08:06.462Z] The trainer for horse IS2017137486 for show Vorsýning Selfossi, dagana 13. til 16. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:08:08.271Z] The trainer for horse IS2017137486 for show Vorsýning Gaddstaðaflötum, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T16:08:10.047Z] The trainer for horse IS2019165600 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T16:08:12.349Z] The trainer for horse IS2017165636 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:08:12.796Z] The trainer for horse IS2017165636 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:08:14.566Z] The trainer for horse IS2017165636 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:08:21.881Z] The trainer for horse IS2018284500 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:08:26.372Z] The trainer for horse IS2019165600 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T16:08:28.403Z] The trainer for horse IS2017165636 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:08:29.010Z] The trainer for horse IS2017165636 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:08:30.886Z] The trainer for horse IS2017165636 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:08:42.138Z] The trainer for horse IS2020281514 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:08:45.178Z] The trainer for horse IS2020281514 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:08:47.084Z] The trainer for horse IS2016101130 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Konráð Valur Sveinsson exists. 
[2025-01-18T16:08:49.074Z] The trainer for horse IS2016101130 for show Vorsýning Gaddstaðaflötum, dagana 13. til 18. júní doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:08:54.280Z] The trainer for horse IS2016101130 for show Vorsýning Hólum í Hjaltadal, dagana 14. til 18. júní. doesn't exist, please verify. Also Rider Agnar Þór Magnússon exists. 
[2025-01-18T16:09:04.066Z] The trainer for horse IS2017266018 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:09:07.565Z] The trainer for horse IS2019225709 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Benedikt Þór Kristjánsson exists. 
[2025-01-18T16:09:09.904Z] The trainer for horse IS2019225709 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benedikt Þór Kristjánsson exists. 
[2025-01-18T16:09:14.418Z] The trainer for horse IS2020287571 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:09:16.252Z] The trainer for horse IS2020287571 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:09:18.704Z] The trainer for horse IS2020256298 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:09:21.619Z] The trainer for horse IS2020256298 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Teitur Árnason exists. 
[2025-01-18T16:09:23.394Z] The trainer for horse IS2020235518 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-18T16:09:25.432Z] The trainer for horse IS2020235518 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-18T16:09:27.536Z] The trainer for horse IS2019184501 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T16:09:30.909Z] The trainer for horse IS2019184501 for show Vorsýning Rangárbökkum, vikuna 27. til 31. maí. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T16:09:32.859Z] The trainer for horse IS2018286188 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T16:09:37.798Z] The trainer for horse IS2018286188 for show Vorsýning Rangárbökkum, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T16:09:39.721Z] The trainer for horse IS2018257687 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T16:09:43.528Z] The trainer for horse IS2018257687 for show Landsmót hestamanna 2022, Gaddstaðaflötum við Hellu. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T16:09:46.586Z] The trainer for horse IS2018257687 for show Vorsýning Sörlastöðum í Hafnarfirði, dagana 6. til 10 júní. doesn't exist, please verify. Also Rider Jón Ársæll Bergmann exists. 
[2025-01-18T16:09:48.408Z] The trainer for horse IS2018249201 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Jónsson exists. 
[2025-01-18T16:09:52.596Z] The trainer for horse IS2019236132 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Flosi Ólafsson exists. 
[2025-01-18T16:09:54.158Z] The trainer for horse IS2017281816 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:09:59.266Z] The trainer for horse IS2018284172 for show Miðsumarssýning Rangárbökkum við Hellu, 17.-21. júlí. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:10:01.281Z] The trainer for horse IS2018284172 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Guðmundur Friðrik Björgvinsson exists. 
[2025-01-18T16:10:08.034Z] The trainer for horse IS2018184873 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T16:10:10.436Z] The trainer for horse IS2018184873 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Hans Þór Hilmarsson exists. 
[2025-01-18T16:10:12.269Z] The trainer for horse IS2018201185 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:10:14.623Z] The trainer for horse IS2018236673 for show Síðsumarssýning Hólum í Hjaltadal, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Björn Haukur Einarsson exists. 
[2025-01-18T16:10:19.864Z] The trainer for horse IS2018236673 for show Miðsumarssýning á Rangárbökkum við Hellu, 24. til 28. júlí. doesn't exist, please verify. Also Rider Björn Haukur Einarsson exists. 
[2025-01-18T16:10:21.712Z] The trainer for horse IS2018288560 for show Síðsumarssýning á Rangárbökkum við Hellu, dagana 19. til 22. ágúst. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-18T16:10:23.566Z] The trainer for horse IS2018288560 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Brynja Kristinsdóttir exists. 
[2025-01-18T16:10:25.127Z] The trainer for horse IS2020238397 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Leifur George Gunnarsson exists. 
[2025-01-18T16:10:30.709Z] The trainer for horse IS2017288860 for show Vorsýning Gaddstaðaflötum, dagana 6. til 10. júní. doesn't exist, please verify. Also Rider Hlynur Guðmundsson exists. 
[2025-01-18T16:10:32.124Z] The trainer for horse IS2019282570 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:10:34.006Z] The trainer for horse IS2019282570 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Helga Una Björnsdóttir exists. 
[2025-01-18T16:10:38.251Z] The trainer for horse IS2017235499 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:10:40.071Z] The trainer for horse IS2017235499 for show Síðsumarssýning Gaddstaðaflötum við Hellu, dagana 15. til 19. ágúst. doesn't exist, please verify. Also Rider Ísólfur Ólafsson exists. 
[2025-01-18T16:10:41.894Z] The trainer for horse IS2019276269 for show Vorsýning Brávöllum Selfossi, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:10:43.918Z] The trainer for horse IS2019276269 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:10:45.958Z] The trainer for horse IS2019276269 for show Fjórðungsmót Austurlands doesn't exist, please verify. Also Rider Þorgeir Ólafsson exists. 
[2025-01-18T16:10:48.895Z] The trainer for horse IS2016282455 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Ásmundur Ernir Snorrason exists. 
[2025-01-18T16:10:52.021Z] The trainer for horse IS2020287250 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Benjamín Sandur Ingólfsson exists. 
[2025-01-18T16:11:06.393Z] The trainer for horse IS2017181816 for show Vorsýning Rangárbökkum, vikuna 18. til 21. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T16:11:09.361Z] The trainer for horse IS2017181816 for show Landsmót hestamanna 2024, Víðidal í Reykjavík doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T16:11:12.016Z] The trainer for horse IS2017181816 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Sigurður Sigurðarson exists. 
[2025-01-18T16:11:17.173Z] The trainer for horse IS2017158840 for show Síðsumarauki á Gaddstaðaflötum, dagana 22. til 23. ágúst. doesn't exist, please verify. Also Rider Daníel Gunnarsson exists. 
[2025-01-18T16:11:18.703Z] The trainer for horse IS2017158840 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Daníel Gunnarsson exists. 
[2025-01-18T16:11:20.764Z] The trainer for horse IS2017158840 for show Síðsumarssýning Hólum í Hjaltadal, dagana 16. til 18. ágúst. doesn't exist, please verify. Also Rider Daníel Gunnarsson exists. 
[2025-01-18T16:11:22.936Z] The trainer for horse IS2015257689 for show Vorsýning Spretti í Kópavogi, vikuna 10. til 14. júní. doesn't exist, please verify. Also Rider Guðmar Freyr Magnússon exists. 
[2025-01-18T16:11:25.354Z] The trainer for horse IS2015257689 for show Síðsumarssýning Hólum í Hjaltadal, dagana 21. til 24. ágúst. doesn't exist, please verify. Also Rider Guðmar Freyr Magnússon exists. 
[2025-01-18T16:11:30.490Z] The trainer for horse IS2018286710 for show Vorsýning Rangárbökkum, vikuna 3. til 6. júní. doesn't exist, please verify. Also Rider Fríða Hansen exists. 
